			人口	人口	人口	人口	人口	人口	人口	人口	人口	人口
2,095	佐賀県	2019	704,000	110,000	246,000		816,605	815,000	823,810		52.8	47.5
2,096	佐賀県	2020	689,640	108,241	246,061	125,245	811,224	811,442	818,251	415,241	52.6	47.4
2,097	佐賀県	2021	699,000	108,000	251,000		805,799	806,000	812,193		52.6	47.4
2,098	佐賀県	2022	695,000	105,000	251,000		799,092	801,000	806,877		52.6	47.4
2,099	佐賀県	2023	692,000	103,000	252,000		791,450	795,000	801,051		52.5	47.4
2,100	佐賀県	2024	688,000	100,000	252,000			788,000				
2,101	長崎県	1975	1,168,009	403,824	148,708	50,427	1,580,970	1,571,912		702,438	52.3	47.7
2,102	長崎県	1976	1,177,000	400,000	153,000		1,584,441	1,576,000			52.2	47.8
2,103	長崎県	1977	1,186,000	397,000	157,000		1,589,648	1,582,000			52.2	47.8
2,104	長崎県	1978	1,196,000	393,000	162,000		1,593,171	1,587,000			52.2	47.8
2,105	長崎県	1979	1,202,000	390,000	167,000		1,594,734	1,588,000			52.3	47.7
2,106	長崎県	1980	1,205,031	385,200	169,753	61,594	1,596,420	1,590,564		727,399	52.3	47.7
2,107	長崎県	1981	1,206,000	388,000	174,000		1,597,294	1,594,000			52.3	47.7
2,108	長崎県	1982	1,211,000	384,000	179,000		1,598,527	1,595,000			52.3	47.6
2,109	長崎県	1983	1,215,000	381,000	183,000		1,597,991	1,596,000			52.3	47.6
2,110	長崎県	1984	1,219,000	377,000	187,000		1,596,185	1,595,000			52.4	47.6
2,111	長崎県	1985	1,232,001	361,823	193,605	75,998	1,594,665	1,593,968		733,093	52.5	47.5
2,112	長崎県	1986	1,237,000	354,000	199,000		1,590,383	1,589,000			52.5	47.5
2,113	長崎県	1987	1,242,000	345,000	205,000		1,585,121	1,584,000			52.6	47.4
2,114	長崎県	1988	1,249,000	335,000	212,000		1,580,294	1,578,000			52.7	47.3
2,115	長崎県	1989	1,253,000	324,000	220,000		1,573,105	1,570,000			52.8	47.2
2,116	長崎県	1990	1,245,329	316,761	228,991	92,053	1,567,363	1,562,959		732,039	52.9	47.1
2,117	長崎県	1991	1,252,000	305,000	238,000		1,561,396	1,557,000			52.9	47.1
2,118	長崎県	1992	1,258,000	294,000	247,000		1,557,530	1,552,000			52.9	47.0
2,119	長崎県	1993	1,266,000	285,000	256,000		1,556,612	1,550,000			52.9	47.1
2,120	長崎県	1994	1,274,000	276,000	265,000		1,554,342	1,549,000			52.9	47.1
2,121	長崎県	1995	1,267,118	277,263	273,335	108,536	1,550,220	1,544,934		757,787	52.9	47.1
2,122	長崎県	1996	1,274,000	268,000	282,000		1,547,261	1,540,000			53.0	47.0
2,123	長崎県	1997	1,277,000	258,000	291,000		1,542,151	1,533,000			53.0	47.0
2,124	長崎県	1998	1,281,000	249,000	299,000		1,537,280	1,526,000			53.0	47.0
2,125	長崎県	1999	1,285,000	240,000	307,000		1,532,235	1,520,000			53.0	47.0
2,126	長崎県	2000	1,272,563	243,046	315,871	135,764	1,527,398	1,516,523		737,915	53.0	47.0
2,127	長崎県	2001	1,278,000	235,000	324,000		1,522,140	1,512,000			53.0	47.0
2,128	長崎県	2002	1,280,000	228,000	330,000		1,516,920	1,505,000			53.1	46.9
2,129	長崎県	2003	1,281,000	221,000	336,000		1,511,064	1,498,000			53.1	46.9
2,130	長崎県	2004	1,281,000	214,000	341,000		1,502,058	1,490,000			53.2	46.8
2,131	長崎県	2005	1,262,044	215,987	348,820	171,021	1,494,879	1,478,632		726,965	53.2	46.8
2,132	長崎県	2006	1,258,000	209,000	355,000		1,482,146	1,467,000			53.3	46.7
2,133	長崎県	2007	1,252,000	202,000	360,000		1,469,197	1,455,000			53.3	46.7
2,134	長崎県	2008	1,245,000	195,000	363,000		1,458,404	1,443,000			53.4	46.6
2,135	長崎県	2009	1,240,000	189,000	368,000		1,450,027	1,434,000			53.3	46.7
2,136	長崎県	2010	1,226,706	193,428	369,290	198,742	1,440,853	1,426,779		697,279	53.3	46.7
2,137	長崎県	2011	1,226,000	191,000	371,000		1,431,485	1,417,000			53.4	46.7
2,138	長崎県	2012	1,219,000	188,000	380,000		1,420,145	1,408,000	1,427,133		53.3	46.7
2,139	長崎県	2013	1,212,000	185,000	390,000		1,416,850	1,397,000	1,424,533		53.3	46.7
2,140	長崎県	2014	1,204,000	183,000	401,000		1,405,133	1,386,000	1,413,155		53.2	46.8
2,141	長崎県	2015	1,189,548	177,562	404,686	212,587	1,393,539	1,377,187	1,404,103	673,891	53.1	46.9
2,142	長崎県	2016	1,192,000	176,000	417,000		1,381,794	1,367,000	1,392,950		53.0	47.0
2,143	長崎県	2017	1,181,000	173,000	424,000		1,369,146	1,354,000	1,379,003		53.1	47.0
2,144	長崎県	2018	1,170,000	171,000	429,000		1,355,223	1,341,000	1,365,391		53.0	47.0
2,145	長崎県	2019	1,158,000	168,000	433,000		1,340,026	1,327,000	1,350,769		53.0	47.0
2,146	長崎県	2020	1,136,430	164,303	430,353	220,086	1,326,228	1,312,317	1,336,023	642,170	53.0	47.0
2,147	長崎県	2021	1,135,000	161,000	435,000		1,311,244	1,297,000	1,320,055		53.0	47.0
2,148	長崎県	2022	1,125,000	158,000	435,000		1,295,076	1,283,000	1,306,060		52.9	47.1
2,149	長崎県	2023	1,114,000	153,000	435,000		1,276,677	1,267,000	1,289,994		52.9	47.2
2,150	長崎県	2024	1,103,000	149,000	434,000			1,252,000				
2,151	熊本県	1975	1,317,759	397,402	182,859	65,429	1,729,121	1,715,273		818,927	52.8	47.2
2,152	熊本県	1976	1,339,000	392,000	188,000		1,743,553	1,731,000			52.7	47.3
2,153	熊本県	1977	1,360,000	387,000	195,000		1,760,094	1,747,000			52.6	47.4
2,154	熊本県	1978	1,379,000	383,000	202,000		1,773,801	1,763,000			52.5	47.5
2,155	熊本県	1979	1,396,000	380,000	210,000		1,786,692	1,777,000			52.5	47.5
2,156	熊本県	1980	1,395,129	395,027	210,051	79,388	1,796,083	1,790,327		872,989	52.5	47.5
2,157	熊本県	1981	1,404,000	398,000	216,000		1,806,264	1,802,000			52.4	47.6
2,158	熊本県	1982	1,415,000	395,000	221,000		1,814,838	1,811,000			52.5	47.5
2,159	熊本県	1983	1,424,000	394,000	227,000		1,821,375	1,820,000			52.5	47.5
2,160	熊本県	1984	1,435,000	393,000	231,000		1,830,187	1,830,000			52.5	47.5
2,161	熊本県	1985	1,448,513	389,073	241,855	99,111	1,841,981	1,837,747		897,536	52.5	47.5
2,162	熊本県	1986	1,456,000	386,000	248,000		1,846,074	1,840,000			52.6	47.4
2,163	熊本県	1987	1,466,000	380,000	257,000		1,848,139	1,842,000			52.6	47.4
2,164	熊本県	1988	1,475,000	372,000	265,000		1,848,156	1,842,000			52.7	47.3
2,165	熊本県	1989	1,484,000	364,000	274,000		1,848,202	1,841,000			52.7	47.3
2,166	熊本県	1990	1,482,336	355,634	284,017	118,958	1,849,786	1,840,326		900,921	52.8	47.2
2,167	熊本県	1991	1,495,000	348,000	296,000		1,851,366	1,844,000			52.8	47.2
2,168	熊本県	1992	1,504,000	341,000	307,000		1,854,957	1,846,000			52.8	47.2
2,169	熊本県	1993	1,513,000	334,000	318,000		1,858,946	1,850,000			52.7	47.3
2,170	熊本県	1994	1,524,000	327,000	330,000		1,862,296	1,855,000			52.7	47.3
2,171	熊本県	1995	1,537,403	321,462	340,924	140,642	1,865,373	1,859,793		936,950	52.7	47.3
2,172	熊本県	1996	1,547,000	315,000	353,000		1,868,098	1,861,000			52.7	47.3
2,173	熊本県	1997	1,556,000	308,000	365,000		1,870,059	1,861,000			52.7	47.3
2,174	熊本県	1998	1,563,000	301,000	376,000		1,870,473	1,862,000			52.7	47.3
2,175	熊本県	1999	1,571,000	294,000	386,000		1,869,819	1,861,000			52.8	47.2
2,176	熊本県	2000	1,569,810	288,654	396,020	174,117	1,870,416	1,859,344		927,938	52.8	47.2
2,177	熊本県	2001	1,578,000	283,000	406,000		1,869,075	1,860,000			52.8	47.2
2,178	熊本県	2002	1,581,000	277,000	416,000		1,866,553	1,857,000			52.8	47.2
2,179	熊本県	2003	1,583,000	272,000	423,000		1,862,895	1,852,000			52.9	47.1
2,180	熊本県	2004	1,584,000	267,000	429,000		1,857,998	1,848,000			52.9	47.1
2,181	熊本県	2005	1,576,369	264,013	437,244	218,699	1,858,522	1,842,233		928,934	52.9	47.1
2,182	熊本県	2006	1,576,000	261,000	445,000		1,852,073	1,838,000			53.0	47.0
2,183	熊本県	2007	1,571,000	257,000	452,000		1,844,644	1,832,000			53.0	47.0
2,184	熊本県	2008	1,567,000	254,000	457,000		1,839,309	1,826,000			53.0	47.0
2,185	熊本県	2009	1,562,000	251,000	463,000		1,833,757	1,821,000			53.0	47.0
2,186	熊本県	2010	1,556,706	249,606	463,266	253,926	1,828,471	1,817,426		893,939	53.0	47.0
2,187	熊本県	2011	1,564,000	249,000	467,000		1,822,331	1,813,000			53.0	47.0
2,188	熊本県	2012	1,559,000	247,000	478,000		1,816,579	1,807,000	1,825,361		53.0	47.0
2,189	熊本県	2013	1,556,000	246,000	491,000		1,816,276	1,801,000	1,825,686		53.0	47.0
2,190	熊本県	2014	1,550,000	244,000	504,000		1,808,418	1,794,000	1,818,314		53.0	47.1
2,191	熊本県	2015	1,535,884	241,167	511,484	273,939	1,799,737	1,786,170	1,810,343	873,816	52.9	47.1
2,192	熊本県	2016	1,535,000	239,000	523,000		1,786,651	1,774,000	1,798,149		52.9	47.2
2,193	熊本県	2017	1,529,000	237,000	531,000		1,775,773	1,765,000	1,789,184		52.9	47.3
2,194	熊本県	2018	1,522,000	235,000	537,000		1,764,768	1,757,000	1,780,079		52.8	47.3
2,195	熊本県	2019	1,515,000	233,000	543,000		1,752,215	1,748,000	1,769,880		52.7	47.4
2,196	熊本県	2020	1,484,736	228,366	540,538	282,460	1,741,241	1,738,301	1,758,815	852,575	52.7	47.3
2,197	熊本県	2021	1,502,000	227,000	551,000		1,731,038	1,728,000	1,747,513		52.7	47.3
2,198	熊本県	2022	1,495,000	223,000	552,000		1,717,716	1,718,000	1,737,946		52.6	47.4
2,199	熊本県	2023	1,490,000	219,000	552,000		1,702,977	1,709,000	1,728,098		52.5	47.5
2,200	熊本県	2024	1,484,000	214,000	553,000			1,697,000				
2,201	大分県	1975	915,547	274,612	125,669	44,135	1,202,663	1,190,314		577,544	52.8	47.2
2,202	大分県	1976	927,000	273,000	129,000		1,211,395	1,199,000			52.7	47.3
2,203	大分県	1977	937,000	271,000	133,000		1,218,488	1,207,000			52.6	47.4
2,204	大分県	1978	946,000	269,000	137,000		1,228,013	1,215,000			52.6	47.3
2,205	大分県	1979	957,000	267,000	142,000		1,234,155	1,223,000			52.6	47.4
2,206	大分県	1980	952,370	276,390	144,240	53,062	1,238,167	1,228,913		598,393	52.6	47.4
2,207	大分県	1981	953,000	280,000	148,000		1,242,855	1,234,000			52.6	47.5
2,208	大分県	1982	960,000	278,000	151,000		1,246,760	1,239,000			52.5	47.5
2,209	大分県	1983	966,000	275,000	155,000		1,249,760	1,243,000			52.5	47.5
2,210	大分県	1984	972,000	272,000	157,000		1,252,400	1,248,000			52.6	47.4
2,211	大分県	1985	983,637	266,502	163,746	64,608	1,253,386	1,250,214		603,500	52.6	47.4
2,212	大分県	1986	988,000	262,000	168,000		1,253,440	1,249,000			52.6	47.4
2,213	大分県	1987	993,000	255,000	173,000		1,250,365	1,247,000			52.7	47.3
2,214	大分県	1988	999,000	247,000	179,000		1,249,494	1,243,000			52.7	47.3
2,215	大分県	1989	1,004,000	239,000	184,000		1,246,132	1,240,000			52.7	47.3
2,216	大分県	1990	1,004,106	231,265	191,441	78,420	1,243,834	1,236,942		602,534	52.7	47.3
2,217	大分県	1991	1,011,000	224,000	199,000		1,242,519	1,235,000			52.8	47.2
2,218	大分県	1992	1,017,000	217,000	207,000		1,240,497	1,233,000			52.8	47.2
2,219	大分県	1993	1,021,000	210,000	214,000		1,241,149	1,231,000			52.8	47.2
2,220	大分県	1994	1,027,000	205,000	222,000		1,242,520	1,232,000			52.8	47.2
2,221	大分県	1995	1,030,111	200,909	229,076	91,644	1,241,164	1,231,306		626,061	52.7	47.3
2,222	大分県	1996	1,034,000	196,000	237,000		1,240,280	1,230,000			52.8	47.2
2,223	大分県	1997	1,037,000	192,000	245,000		1,240,082	1,228,000			52.8	47.2
2,224	大分県	1998	1,040,000	187,000	252,000		1,238,496	1,226,000			52.8	47.2
2,225	大分県	1999	1,043,000	183,000	259,000		1,236,408	1,224,000			52.9	47.1
2,226	大分県	2000	1,040,304	179,439	265,901	114,021	1,234,429	1,221,140		610,515	52.8	47.2
2,227	大分県	2001	1,045,000	176,000	273,000		1,231,533	1,220,000			52.9	47.1
2,228	大分県	2002	1,047,000	173,000	280,000		1,229,659	1,219,000			52.8	47.2
2,229	大分県	2003	1,048,000	170,000	285,000		1,227,107	1,217,000			52.9	47.1
2,230	大分県	2004	1,048,000	167,000	289,000		1,224,892	1,214,000			52.9	47.1
2,231	大分県	2005	1,041,677	164,541	292,805	143,580	1,221,714	1,209,571		608,840	52.9	47.1
2,232	大分県	2006	1,043,000	163,000	300,000		1,218,066	1,207,000			52.9	47.1
2,233	大分県	2007	1,042,000	161,000	306,000		1,215,388	1,206,000			52.8	47.2
2,234	大分県	2008	1,040,000	160,000	311,000		1,211,042	1,204,000			52.8	47.3
2,235	大分県	2009	1,037,000	158,000	316,000		1,206,976	1,200,000			52.8	47.3
2,236	大分県	2010	1,034,069	155,634	316,750	168,970	1,201,901	1,196,529		592,379	52.8	47.2
2,237	大分県	2011	1,037,000	155,000	319,000		1,196,804	1,191,000			52.8	47.3
2,238	大分県	2012	1,032,000	153,000	327,000		1,189,981	1,185,000	1,199,401		52.8	47.3
2,239	大分県	2013	1,027,000	152,000	337,000		1,188,155	1,178,000	1,197,854		52.8	47.4
2,240	大分県	2014	1,021,000	150,000	347,000		1,180,721	1,171,000	1,190,798		52.8	47.4
2,241	大分県	2015	1,008,914	146,413	351,745	181,897	1,173,560	1,166,338	1,183,961	572,190	52.7	47.3
2,242	大分県	2016	1,015,000	145,000	362,000		1,165,898	1,160,000	1,176,891		52.7	47.3
2,243	大分県	2017	1,009,000	143,000	367,000		1,157,282	1,152,000	1,169,158		52.7	47.3
2,244	大分県	2018	1,003,000	141,000	371,000		1,147,448	1,144,000	1,160,218		52.6	47.3
2,245	大分県	2019	996,000	139,000	373,000		1,137,378	1,135,000	1,151,229		52.5	47.4
2,246	大分県	2020	965,719	135,272	369,192	193,392	1,128,743	1,123,852	1,141,784	542,949	52.5	47.5
2,247	大分県	2021	981,000	134,000	376,000		1,119,439	1,114,000	1,131,140		52.5	47.5
2,248	大分県	2022	976,000	131,000	376,000		1,108,239	1,107,000	1,123,525		52.5	47.5
2,249	大分県	2023	969,000	127,000	375,000		1,095,185	1,096,000	1,112,827		52.5	47.6
2,250	大分県	2024	962,000	124,000	374,000			1,085,000				
2,251	宮崎県	1975	819,000	265,987	102,923	35,477	1,099,572	1,085,055		535,483	52.5	47.5
2,252	宮崎県	1976	837,000	263,000	107,000		1,112,771	1,100,000			52.4	47.5
2,253	宮崎県	1977	853,000	262,000	111,000		1,126,892	1,114,000			52.3	47.7
2,254	宮崎県	1978	867,000	260,000	115,000		1,140,586	1,127,000			52.3	47.7
2,255	宮崎県	1979	881,000	259,000	120,000		1,151,766	1,141,000			52.2	47.8
2,256	宮崎県	1980	877,712	273,766	120,638	44,167	1,160,266	1,151,587		575,870	52.2	47.8
2,257	宮崎県	1981	879,000	279,000	124,000		1,167,591	1,158,000			52.2	47.8
2,258	宮崎県	1982	885,000	281,000	128,000		1,173,131	1,166,000			52.3	47.7
2,259	宮崎県	1983	888,000	282,000	131,000		1,174,748	1,170,000			52.4	47.6
2,260	宮崎県	1984	891,000	282,000	134,000		1,182,097	1,173,000			52.4	47.6
2,261	宮崎県	1985	905,364	270,084	140,747	54,369	1,183,223	1,175,543		582,150	52.5	47.5
2,262	宮崎県	1986	910,000	266,000	145,000		1,185,399	1,174,000			52.6	47.4
2,263	宮崎県	1987	916,000	260,000	150,000		1,185,815	1,174,000			52.6	47.4
2,264	宮崎県	1988	923,000	254,000	155,000		1,184,022	1,173,000			52.7	47.3
2,265	宮崎県	1989	930,000	246,000	160,000		1,182,217	1,172,000			52.7	47.3
2,266	宮崎県	1990	927,907	239,738	166,539	67,067	1,181,324	1,168,907		580,347	52.8	47.2
2,267	宮崎県	1991	935,000	232,000	174,000		1,179,928	1,167,000			52.9	47.2
2,268	宮崎県	1992	941,000	226,000	182,000		1,180,908	1,167,000			52.8	47.2
2,269	宮崎県	1993	949,000	221,000	189,000		1,184,047	1,171,000			52.8	47.2
2,270	宮崎県	1994	958,000	215,000	196,000		1,187,439	1,174,000			52.7	47.3
2,271	宮崎県	1995	964,973	210,806	204,222	81,423	1,188,070	1,175,819		608,365	52.7	47.3
2,272	宮崎県	1996	971,000	206,000	212,000		1,188,929	1,177,000			52.7	47.3
2,273	宮崎県	1997	978,000	199,000	220,000		1,187,974	1,175,000			52.8	47.3
2,274	宮崎県	1998	984,000	192,000	228,000		1,188,341	1,173,000			52.8	47.2
2,275	宮崎県	1999	989,000	187,000	234,000		1,187,031	1,172,000			52.8	47.2
2,276	宮崎県	2000	982,155	187,431	241,754	101,379	1,184,535	1,170,007		596,774	52.8	47.2
2,277	宮崎県	2001	986,000	183,000	248,000		1,182,062	1,168,000			52.8	47.2
2,278	宮崎県	2002	987,000	179,000	255,000		1,179,983	1,165,000			52.9	47.1
2,279	宮崎県	2003	990,000	174,000	261,000		1,177,455	1,162,000			52.9	47.1
2,280	宮崎県	2004	992,000	169,000	265,000		1,172,940	1,159,000			53.0	47.0
2,281	宮崎県	2005	983,113	169,075	270,586	130,599	1,172,402	1,153,042		588,853	53.0	47.0
2,282	宮崎県	2006	983,000	165,000	277,000		1,167,509	1,150,000			53.0	47.0
2,283	宮崎県	2007	982,000	161,000	282,000		1,161,026	1,146,000			53.0	46.9
2,284	宮崎県	2008	979,000	157,000	286,000		1,155,844	1,141,000			53.0	47.0
2,285	宮崎県	2009	978,000	154,000	290,000		1,152,514	1,138,000			53.0	46.9
2,286	宮崎県	2010	972,155	158,588	291,301	156,610	1,147,867	1,135,233		571,292	53.0	47.0
2,287	宮崎県	2011	974,000	157,000	293,000		1,143,744	1,131,000			53.1	46.9
2,288	宮崎県	2012	971,000	156,000	301,000		1,137,558	1,126,000	1,141,559		53.0	47.0
2,289	宮崎県	2013	966,000	155,000	310,000		1,138,313	1,120,000	1,142,486		52.9	47.0
2,290	宮崎県	2014	961,000	153,000	319,000		1,131,341	1,114,000	1,135,652		52.9	46.9
2,291	宮崎県	2015	945,519	149,608	322,975	169,298	1,123,545	1,104,069	1,128,078	544,236	53.0	47.0
2,292	宮崎県	2016	949,000	148,000	333,000		1,114,552	1,096,000	1,119,544		53.0	47.1
2,293	宮崎県	2017	942,000	146,000	338,000		1,106,309	1,089,000	1,112,008		53.0	47.2
2,294	宮崎県	2018	936,000	145,000	342,000		1,097,293	1,081,000	1,103,755		53.0	47.3
2,295	宮崎県	2019	930,000	143,000	346,000		1,088,186	1,073,000	1,095,903		53.0	47.3
2,296	宮崎県	2020	912,798	139,773	344,543	177,484	1,079,699	1,069,576	1,087,372	519,245	52.8	47.2
2,297	宮崎県	2021	922,000	138,000	351,000		1,071,373	1,061,000	1,078,313		52.8	47.2
2,298	宮崎県	2022	917,000	136,000	352,000		1,060,679	1,052,000	1,068,838		52.8	47.2
2,299	宮崎県	2023	910,000	133,000	351,000		1,049,118	1,042,000	1,058,710		52.8	47.2
2,300	宮崎県	2024	904,000	129,000	351,000			1,033,000				
2,301	鹿児島県	1975	1,313,545	410,228	198,770	70,464	1,744,570	1,723,902		822,045	53.3	46.7
2,302	鹿児島県	1976	1,338,000	396,000	205,000		1,755,480	1,735,000			53.2	46.8
2,303	鹿児島県	1977	1,358,000	388,000	212,000		1,770,664	1,747,000			53.1	46.9
2,304	鹿児島県	1978	1,378,000	380,000	219,000		1,782,702	1,760,000			53.0	46.9
2,305	鹿児島県	1979	1,397,000	373,000	228,000		1,792,267	1,773,000			53.0	47.0
2,306	鹿児島県	1980	1,385,069	399,511	226,853	84,033	1,799,209	1,784,623		869,082	53.0	47.0
2,307	鹿児島県	1981	1,388,000	405,000	232,000		1,804,244	1,794,000			53.0	47.0
2,308	鹿児島県	1982	1,393,000	406,000	238,000		1,809,771	1,801,000			53.0	47.1
2,309	鹿児島県	1983	1,396,000	408,000	244,000		1,812,529	1,807,000			53.0	47.0
2,310	鹿児島県	1984	1,400,000	410,000	249,000		1,818,799	1,814,000			52.9	47.1
2,311	鹿児島県	1985	1,426,048	393,154	257,638	101,099	1,818,673	1,819,270		876,581	52.9	47.1
2,312	鹿児島県	1986	1,429,000	388,000	263,000		1,817,928	1,816,000			53.0	47.0
2,313	鹿児島県	1987	1,435,000	383,000	272,000		1,817,021	1,816,000			53.0	47.0
2,314	鹿児島県	1988	1,440,000	375,000	280,000		1,811,709	1,812,000			53.0	47.0
2,315	鹿児島県	1989	1,443,000	367,000	288,000		1,804,849	1,805,000			53.1	46.9
2,316	鹿児島県	1990	1,438,678	357,453	298,904	121,710	1,799,901	1,797,824		849,300	53.1	46.9
2,317	鹿児島県	1991	1,446,000	346,000	309,000		1,794,268	1,793,000			53.2	46.8
2,318	鹿児島県	1992	1,451,000	336,000	320,000		1,792,110	1,789,000			53.2	46.8
2,319	鹿児島県	1993	1,459,000	327,000	331,000		1,791,905	1,788,000			53.2	46.9
2,320	鹿児島県	1994	1,468,000	319,000	342,000		1,793,706	1,791,000			53.1	46.8
2,321	鹿児島県	1995	1,474,289	319,918	353,857	144,606	1,794,951	1,794,224		879,946	53.1	46.9
2,322	鹿児島県	1996	1,484,000	310,000	364,000		1,795,148	1,793,000			53.2	46.8
2,323	鹿児島県	1997	1,491,000	301,000	375,000		1,792,719	1,792,000			53.1	46.9
2,324	鹿児島県	1998	1,500,000	291,000	386,000		1,790,437	1,790,000			53.1	46.9
2,325	鹿児島県	1999	1,507,000	281,000	394,000		1,787,121	1,788,000			53.1	46.9
2,326	鹿児島県	2000	1,504,640	280,717	403,239	177,207	1,783,231	1,786,194		871,711	53.1	46.9
2,327	鹿児島県	2001	1,509,000	274,000	411,000		1,780,157	1,782,000			53.1	46.9
2,328	鹿児島県	2002	1,511,000	268,000	419,000		1,775,636	1,776,000			53.2	46.8
2,329	鹿児島県	2003	1,513,000	262,000	425,000		1,769,932	1,770,000			53.2	46.8
2,330	鹿児島県	2004	1,513,000	256,000	430,000		1,763,004	1,763,000			53.2	46.8
2,331	鹿児島県	2005	1,500,519	252,285	434,559	220,033	1,759,650	1,753,179		869,589	53.2	46.8
2,332	鹿児島県	2006	1,495,000	248,000	440,000		1,751,510	1,744,000			53.3	46.7
2,333	鹿児島県	2007	1,487,000	243,000	444,000		1,739,075	1,733,000			53.3	46.7
2,334	鹿児島県	2008	1,478,000	239,000	447,000		1,728,554	1,721,000			53.3	46.7
